S.no,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
9426,2001,Diabetes mellitus (E10-E14),Diabetes,Illinois,"3,092",25.5
9427,2001,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,677",27.7
9428,2001,Diabetes mellitus (E10-E14),Diabetes,Iowa,709,20.1
9429,2001,Diabetes mellitus (E10-E14),Diabetes,Kansas,721,25.2
9430,2001,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,099",27.3
9431,2001,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,734",41.9
9432,2001,Diabetes mellitus (E10-E14),Diabetes,Maine,398,27.1
9433,2001,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,458",29.4
9434,2001,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,422",20.5
9435,2001,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,655",27.1
9436,2001,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,213",24.4
9437,2001,Diabetes mellitus (E10-E14),Diabetes,Mississippi,661,24.3
9438,2001,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,535",25.6
9439,2001,Diabetes mellitus (E10-E14),Diabetes,Montana,229,23.3
9440,2001,Diabetes mellitus (E10-E14),Diabetes,Nebraska,400,21.3
9441,2001,Diabetes mellitus (E10-E14),Diabetes,Nevada,322,17.5
9442,2001,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,291,23.9
9443,2001,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,556",28.7
9444,2001,Diabetes mellitus (E10-E14),Diabetes,New Mexico,538,31.5
9445,2001,Diabetes mellitus (E10-E14),Diabetes,New York,"3,844",19.5
9446,2001,Diabetes mellitus (E10-E14),Diabetes,North Carolina,"2,181",27.9
9447,2001,Diabetes mellitus (E10-E14),Diabetes,North Dakota,196,25.8
9448,2001,Diabetes mellitus (E10-E14),Diabetes,Ohio,"3,750",31.5
9449,2001,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,"1,065",29.7
9450,2001,Diabetes mellitus (E10-E14),Diabetes,Oregon,"1,011",28
9451,2001,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,"3,826",25.9
9452,2001,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,265,21.9
9453,2001,Diabetes mellitus (E10-E14),Diabetes,South Carolina,"1,088",27.7
9454,2001,Diabetes mellitus (E10-E14),Diabetes,South Dakota,212,24.4
9455,2001,Diabetes mellitus (E10-E14),Diabetes,Tennessee,"1,746",30.7
9456,2001,Diabetes mellitus (E10-E14),Diabetes,Texas,"5,456",31.9
9457,2001,Diabetes mellitus (E10-E14),Diabetes,United States,"71,372",25.4
9458,2001,Diabetes mellitus (E10-E14),Diabetes,Utah,509,32.2
9459,2001,Diabetes mellitus (E10-E14),Diabetes,Vermont,155,24.3
9460,2001,Diabetes mellitus (E10-E14),Diabetes,Virginia,"1,613",24.6
9461,2001,Diabetes mellitus (E10-E14),Diabetes,Washington,"1,403",25.3
9462,2001,Diabetes mellitus (E10-E14),Diabetes,West Virginia,802,37.7
9463,2001,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,"1,337",23.5
9464,2001,Diabetes mellitus (E10-E14),Diabetes,Wyoming,120,25.7
9465,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,"13,207",292.7
9466,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,603,189.1
9467,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,588",207.3
9468,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"8,263",281.8
9469,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"68,234",233.6
9470,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,293",183.3
9471,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"8,582",218
9472,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"2,033",261.2
9473,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,761",312.8
9474,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"50,629",236
9475,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,478",271.4
9476,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,310",181.7
9477,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,489",207
9478,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"30,990",253.8
9479,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"15,682",259.8
9480,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"8,250",225.1
9481,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,716",225.6
9482,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"11,808",297.3
9483,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,474",282.6
9484,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,272",220.7
9485,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"12,310",253.8
9486,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"15,144",213.5
9487,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"26,896",276.4
9488,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"8,760",172
9489,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"9,050",333.5
9490,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"16,633",273.4
9491,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,970",199
9492,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"4,150",212
9493,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,393",257.8
9494,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,835",234.6
9495,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"22,704",254
9496,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,"3,423",204.8
9497,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,"56,643",284.9
9498,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,"18,792",246.1
9499,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,"1,700",212.3
9500,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,"32,453",273.5
9501,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,"10,840",301.6
9502,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,"7,075",193.2
9503,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,"39,438",261.1
9504,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,"3,076",244.3
9505,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,"9,471",248.6
9506,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"1,985",219.9
9507,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"15,688",280.6
9508,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,"43,199",259.1
9509,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,"700,142",249.5
9510,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,"2,896",187.7
9511,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,"1,429",224.1
9512,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,"14,913",234.5
9513,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,"11,281",203.3
9514,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,"6,325",298.8
9515,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,"13,023",224.3
9516,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,985,211.9
9517,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,"1,105",24.9
9518,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,36,13.1
9519,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"1,133",22.6
9520,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,735,25.1
9521,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,"8,129",28.1
9522,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,650,19.3
9523,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,854,21.1
9524,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,181,23.8
9525,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,86,15.3
9526,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,"3,317",15.5
9527,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,"1,515",24.4
9528,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,207,16.4
9529,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,239,19.9
9530,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,"2,659",21.6
9531,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,"1,184",19.7
9532,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,877,22.9
9533,2001,Malignant neoplasms (C00-C97),Cancer,Minnesota,"8,967",183.8
9534,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,561,18.4
9535,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,"1,114",28.6
9536,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,941,23.7
9537,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,269,18
9538,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,928,19.5
9539,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,"1,770",24.4
9540,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,"2,076",21.5
9541,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,828,15.7
9542,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,754,28
9543,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,"1,604",26.1
9544,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,193,19.4
9545,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,296,14.6
9546,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,352,22.1
9547,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,216,18
9548,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,"1,893",21.2
9549,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,398,24.3
9550,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,"5,085",25.5
9551,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,"1,780",24.1
9552,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,162,18.9
9553,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,"2,401",20.3
9554,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,913,25.5
9555,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,575,15.5
9556,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,"2,735",17.9
9557,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,295,22.8
9558,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,754,20.5
9559,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,188,19.8
9560,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"1,617",29.5
9561,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,"3,608",22.2
9562,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,"62,034",22.2
9563,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,411,27.2
9564,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,133,20.7
9565,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,"1,481",24.1
9566,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,965,17.4
9567,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,483,23
9568,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,"1,236",20.8
9569,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,112,24.5
9570,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,512,11.4
9571,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,102,15.9
9572,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,767,14.8
9573,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,382,14.3
9574,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,"2,831",8.5
9575,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,722,16.5
9576,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,283,8.1
9577,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,108,13.5
9578,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,40,6.5
9579,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,"2,314",13.5
9580,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,935,11.4
9581,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,136,10.9
9582,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,210,16.3
9583,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,"1,139",9.2
9584,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,715,11.7
9585,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,304,10.2
9586,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,293,10.9
9587,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,495,12.1
9588,2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,"5,958",217.1
9589,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,493,11.2
9590,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,161,12.1
9591,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,454,8.4
9592,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,426,6.5
9593,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,"1,051",10.5
9594,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,480,9.6
9595,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,328,11.7
9596,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,725,12.8
9597,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,175,19.3
9598,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,187,10.9
9599,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,387,18.7
9600,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,167,13.2
9601,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,588,6.8
9602,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,362,20.3
9603,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,"1,253",6.5
9604,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,997,12
9605,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,79,12.7
9606,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,"1,219",10.6
9607,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,515,14.9
9608,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,505,14.4
9609,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,"1,276",10.2
9610,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,88,8.1
9611,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,467,11.4
9612,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,105,14
9613,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,711,12.2
9614,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,"2,225",10.9
9615,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,"30,622",10.7
9616,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,321,15.5
9617,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,72,11.4
9618,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,797,11
9619,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,712,11.9
9620,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,286,15
9621,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,639,11.7
9622,2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,83,16.4
9623,2001,Malignant neoplasms (C00-C97),Cancer,Alabama,"9,801",213
9624,2001,Malignant neoplasms (C00-C97),Cancer,Alaska,689,193.7
9625,2001,Malignant neoplasms (C00-C97),Cancer,Arizona,"9,143",173.8
9626,2001,Malignant neoplasms (C00-C97),Cancer,Arkansas,"6,092",208.8
9627,2001,Malignant neoplasms (C00-C97),Cancer,California,"53,924",180.2
9628,2001,Malignant neoplasms (C00-C97),Cancer,Colorado,"6,145",170.9
9629,2001,Malignant neoplasms (C00-C97),Cancer,Connecticut,"7,093",187.6
9630,2001,Malignant neoplasms (C00-C97),Cancer,Delaware,"1,786",221
9631,2001,Malignant neoplasms (C00-C97),Cancer,District of Columbia,"1,327",237.5
9632,2001,Malignant neoplasms (C00-C97),Cancer,Florida,"39,090",187.4
9633,2001,Malignant neoplasms (C00-C97),Cancer,Georgia,"13,818",202.8
9634,2001,Malignant neoplasms (C00-C97),Cancer,Hawaii,"2,024",157.2
9635,2001,Malignant neoplasms (C00-C97),Cancer,Idaho,"2,093",172.8
9636,2001,Malignant neoplasms (C00-C97),Cancer,Illinois,"24,778",205.1
9637,2001,Malignant neoplasms (C00-C97),Cancer,Indiana,"12,831",211.9
9638,2001,Malignant neoplasms (C00-C97),Cancer,Iowa,"6,404",188.9
9639,2001,Malignant neoplasms (C00-C97),Cancer,Kansas,"5,448",193.8
9640,2001,Malignant neoplasms (C00-C97),Cancer,Kentucky,"9,358",229.7
9641,2001,Malignant neoplasms (C00-C97),Cancer,Louisiana,"9,517",228
9642,2001,Malignant neoplasms (C00-C97),Cancer,Maine,"3,045",208.3
9643,2001,Malignant neoplasms (C00-C97),Cancer,Maryland,"10,322",205.4
9644,2001,Malignant neoplasms (C00-C97),Cancer,Massachusetts,"13,750",201.2
9645,2001,Malignant neoplasms (C00-C97),Cancer,Michigan,"19,689",199.9
9646,2001,Malignant neoplasms (C00-C97),Cancer,Missouri,"12,365",207.1
9647,2001,Malignant neoplasms (C00-C97),Cancer,Montana,"1,956",199.4
9648,2001,Malignant neoplasms (C00-C97),Cancer,Nebraska,"3,389",185.5
9649,2001,Malignant neoplasms (C00-C97),Cancer,Nevada,"3,815",205.1
9650,2001,Malignant neoplasms (C00-C97),Cancer,New Hampshire,"2,398",195.9
9651,2001,Malignant neoplasms (C00-C97),Cancer,New Jersey,"18,165",204.4
9652,2001,Malignant neoplasms (C00-C97),Cancer,New Mexico,"2,900",167.3
9653,2001,Malignant neoplasms (C00-C97),Cancer,New York,"36,975",188.4
9654,2001,Malignant neoplasms (C00-C97),Cancer,North Carolina,"16,065",202.7
9655,2001,Malignant neoplasms (C00-C97),Cancer,North Dakota,"1,391",189.2
9656,2001,Malignant neoplasms (C00-C97),Cancer,Ohio,"24,804",208.4
9657,2001,Malignant neoplasms (C00-C97),Cancer,Oklahoma,"7,411",206.3
9658,2001,Malignant neoplasms (C00-C97),Cancer,Oregon,"7,057",196.5
9659,2001,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,"29,914",204.4
9660,2001,Malignant neoplasms (C00-C97),Cancer,Rhode Island,"2,398",202.5
9661,2001,Malignant neoplasms (C00-C97),Cancer,South Carolina,"8,272",208.3
9662,2001,Malignant neoplasms (C00-C97),Cancer,South Dakota,"1,590",188.5
9663,2001,Malignant neoplasms (C00-C97),Cancer,Tennessee,"12,229",213.1
9664,2001,Malignant neoplasms (C00-C97),Cancer,Texas,"33,488",192.6
9665,2001,Malignant neoplasms (C00-C97),Cancer,United States,"553,768",196.5
9666,2001,Malignant neoplasms (C00-C97),Cancer,Utah,"2,313",144.3
9667,2001,Malignant neoplasms (C00-C97),Cancer,Vermont,"1,249",196.4
9668,2001,Malignant neoplasms (C00-C97),Cancer,Virginia,"13,345",200.5
9669,2001,Malignant neoplasms (C00-C97),Cancer,Washington,"10,802",194.2
9670,2001,Malignant neoplasms (C00-C97),Cancer,West Virginia,"4,685",219.2
9671,2001,Malignant neoplasms (C00-C97),Cancer,Wisconsin,"10,777",191.6
9672,2001,Malignant neoplasms (C00-C97),Cancer,Wyoming,923,194
9673,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,974,21.7
9674,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,24,7.2
9675,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,644,12.5
9676,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,521,17.7
9677,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,"1,994",6.8
9678,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,391,11.4
9679,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,585,15.1
9680,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,108,13.9
9681,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,79,13.9
9682,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,"2,172",10.1
9683,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,"1,362",21.1
9684,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,123,9.6
9685,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,95,8
9686,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,"2,178",17.9
9687,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,"1,149",19.1
9688,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,220,6
9689,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,498,16.6
9690,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,807,20.4
9691,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,993,24.3
9692,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,208,14
9693,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,593,12.1
9694,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,"1,207",17.1
9695,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,"1,533",15.8
9696,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,729,14.3
9697,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,602,22.2
9698,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,991,16.3
9699,2000,All Causes,All causes,Montana,"8,096",843.3
9700,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,128,12.9
9701,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,289,14.9
9702,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,376,21.6
9703,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,136,11.4
9704,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,"1,495",16.8
